3.43,0.28443,-0.9587,0.2
3.435,0.28922,-0.95726,0.2
3.44,0.294,-0.95581,0.2
3.445,0.29877,-0.95432,0.2
3.45,0.30354,-0.95282,0.2
3.455,0.3083,-0.95129,0.2
3.46,0.31305,-0.94974,0.2
3.465,0.3178,-0.94816,0.2
3.47,0.32254,-0.94656,0.2
3.475,0.32726,-0.94493,0.2
3.48,0.33199,-0.94328,0.2
3.485,0.3367,-0.94161,0.2
3.49,0.3414,-0.93992,0.2
3.495,0.3461,-0.9382,0.2
3.5,0.35078,-0.93646,0.2
3.505,0.35546,-0.93469,0.2
3.51,0.36013,-0.9329,0.2
3.515,0.36479,-0.93109,0.2
3.52,0.36944,-0.92925,0.2
3.525,0.37408,-0.9274,0.2
3.53,0.37871,-0.92551,0.2
3.535,0.38334,-0.92361,0.2
3.54,0.38795,-0.92168,0.2
3.545,0.39255,-0.91973,0.2
3.55,0.39715,-0.91775,0.2
3.555,0.40173,-0.91576,0.2
3.56,0.40631,-0.91374,0.2
3.565,0.41087,-0.91169,0.2
3.57,0.41542,-0.90963,0.2
3.575,0.41997,-0.90754,0.2
3.58,0.4245,-0.90543,0.2
3.585,0.42902,-0.9033,0.2
3.59,0.43353,-0.90114,0.2
3.595,0.43803,-0.89896,0.2
3.6,0.44252,-0.89676,0.2
